Date,close,high,low,open,volume
2006-02-17,35.18836975097656,35.40183960375942,35.179832390073486,35.40183960375942,81770200
2006-02-21,34.795589447021484,35.23960717562536,34.67604683879963,35.188373233262375,85101400
2006-02-22,35.23106384277344,35.47015229809219,34.735815467246816,34.821202107316104,91983900
2006-02-23,35.13712692260742,35.47013925664582,35.077355645076956,35.17127961170317,66517100
2006-02-24,35.23106384277344,35.25668244062744,35.01759398530869,35.17129254326663,57085400
2006-02-27,35.623863220214844,35.751943224772184,35.29085064815603,35.316465997608965,64945000
2006-02-28,35.094459533691406,35.6238673708815,34.98345750160032,35.52994006888671,117564600
2006-03-01,35.57261657714844,35.66654383470054,35.13713950529682,35.20544816524013,80962300
2006-03-02,35.598243713378906,35.72632697199036,35.359158438416266,35.47870107589758,69856500
2006-03-03,35.39330291748047,35.87147331216185,35.3420689792111,35.39330291748047,112066100
2006-03-06,35.085899353027344,35.546994940819445,34.97489413582756,35.47014567618743,99581000
2006-03-07,34.880977630615234,35.068832170265104,34.71020432979745,35.02613884506066,96441100
2006-03-08,34.8980598449707,35.08591440740561,34.582125291387534,34.80413256375325,103961900
2006-03-09,34.599205017089844,35.13715012741691,34.55651168455745,35.00906687252726,108556700
2006-03-10,34.63336181640625,34.829753756597945,34.31742398204814,34.56504987688258,124474900
2006-03-13,34.73581314086914,34.957820344555614,34.68457920588396,34.78704707585432,69169100
2006-03-14,35.324989318847656,35.36768263672814,34.701657757376736,34.701657757376736,118201000
2006-03-15,35.623863220214844,35.623863220214844,35.282310026809945,35.46162398756582,84375800
2006-03-16,35.324989318847656,35.79462233011573,35.290836618918085,35.73485103362478,101371200
2006-03-17,35.41814041137695,35.537766899888595,35.23015406681446,35.3241472390957,78219600
2006-03-20,35.50358581542969,35.61466894810541,35.37541597887515,35.52067577888574,60240100
2006-03-21,35.127620697021484,35.896649589193665,35.101987378489035,35.127620697021484,136566000
2006-03-22,35.213043212890625,35.272856421662645,34.91397716903052,34.93106712290473,112282800
2006-03-23,35.110511779785156,35.221594866095565,34.87980225879087,35.110511779785156,75158200
2006-03-24,35.28996276855469,35.46085912710673,35.05070982232798,35.23014953199801,81795500
2006-03-27,35.29851531982422,35.46940844755985,35.23870207320125,35.2728787430019,54400400
2006-03-28,35.153236389160156,35.606108840569995,35.02506660118665,35.366855962025326,100522800
2006-03-29,35.81972122192383,35.973527544273196,35.17886263199325,35.20449919210171,130669100
2006-03-30,35.93082046508789,36.144440091229406,35.70865748811451,35.89664054260681,115915600
2006-03-31,35.82830047607422,36.050463555477215,35.7513972448235,35.99919690769562,71074600
2006-04-03,35.87101364135742,36.20425979616324,35.802657043755474,36.016276708074834,80730700
2006-04-04,36.067535400390625,36.15298520305132,35.828282472094045,35.930818975710196,89952600
2006-04-05,36.40933609008789,36.460602723369604,36.067543323515274,36.14444653301524,91628200
2006-04-06,36.511871337890625,36.691311067248954,36.2640717537802,36.39224485165174,91712800
2006-04-07,36.16152572631836,36.78529456887835,36.14443576712236,36.64003480507701,116604300
2006-04-10,36.11028289794922,36.31535930234185,35.96502302533771,36.22991270193259,58981900
2006-04-11,35.81972122192383,36.255506888438816,35.640281599041344,36.22132698134443,91481900
2006-04-12,35.82830047607422,35.956473614684846,35.71721730658356,35.83684383084504,58751200
2006-04-13,35.97354507446289,36.17007800623994,35.70865881433866,35.80265197486414,63476900
2006-04-17,35.59758377075195,36.06754642045966,35.36687412244213,35.92228660091885,104072100
2006-04-18,36.281158447265625,36.36660825800373,35.69156942126918,35.69156942126918,124291700
