date,asset,regime,y_true,baseline_pred,lr_prob,rf_prob,xgb_prob
2024-11-21,SPY,0,1,1,0.5391342504215393,0.5724535794399315,0.5943743
2024-11-22,SPY,0,0,1,0.5313189495860703,0.5232064128555473,0.52446204
2024-11-25,SPY,0,1,1,0.5319279289607362,0.5329455414497306,0.4353257
2024-11-26,SPY,0,0,1,0.5329779851766773,0.507553723863782,0.41922826
2024-11-27,SPY,0,1,1,0.530282094438871,0.5426199683255293,0.4819664
2024-11-29,SPY,0,1,1,0.5324797514927777,0.5315200047556138,0.42693576
2024-12-02,SPY,0,1,1,0.5369115859019977,0.5326377597267339,0.4270096
2024-12-03,SPY,0,1,1,0.536825675740846,0.5469838204080892,0.42356336
2024-12-04,SPY,0,0,1,0.5415627340058679,0.5599681348609105,0.5733184
2024-12-05,SPY,0,1,1,0.5302002410080041,0.48049521152455865,0.47493157
2024-12-06,SPY,0,0,1,0.5265827496859201,0.5076935092071602,0.5115568
2024-12-09,SPY,0,0,1,0.5308184145102737,0.5130129050968876,0.5452479
2024-12-10,SPY,0,1,1,0.5288352526024872,0.48431083662144553,0.34105107
2024-12-11,SPY,0,0,1,0.5225513999580045,0.5106061190545046,0.4761627
2024-12-12,SPY,0,0,1,0.5335282187966959,0.5767026652204956,0.6209578
2024-12-13,SPY,0,1,1,0.5364079209893561,0.4864524470497841,0.48946998
2024-12-16,SPY,0,1,1,0.5498966853074092,0.5342775914002975,0.5031807
2024-12-17,SPY,0,0,1,0.5616161151292792,0.5454684621704969,0.626046
2024-12-18,SPY,0,0,1,0.5819233457487194,0.4994688420463011,0.5257015
2024-12-19,SPY,0,1,1,0.5516744340135448,0.5378348557452614,0.4655218
2024-12-20,SPY,0,1,1,0.5595946678014483,0.5047071951444989,0.4364255
2024-12-23,SPY,0,1,1,0.5550009335090275,0.5278013993245932,0.5397015
2024-12-24,SPY,0,1,1,0.5535352701632197,0.5111643934129017,0.6135843
2024-12-26,SPY,0,0,1,0.5480417837214199,0.5113723537158011,0.580004
2024-12-27,SPY,0,1,1,0.5533240894010262,0.4863850045102703,0.48300695
2024-12-30,SPY,0,0,1,0.5412593185960571,0.5303325468500472,0.53847456
2024-12-31,SPY,0,0,1,0.5327125610659882,0.5235974984282067,0.39152673
2025-01-02,SPY,0,1,1,0.5299588660196602,0.4934220962314936,0.45534047
2025-01-03,SPY,0,0,1,0.5303276018897474,0.5139718232403115,0.41778788
2025-01-06,SPY,0,0,1,0.5415039756185247,0.5447921041498273,0.61845535
2025-01-07,SPY,0,1,1,0.5453969161911445,0.5348682378308045,0.6465037
2025-01-08,SPY,0,0,1,0.5307277034943889,0.5710161849019615,0.65609336
2025-01-10,SPY,0,1,1,0.541564848535352,0.5431052074695244,0.50769883
2025-01-13,SPY,0,0,1,0.5213680567349948,0.5203556040422922,0.4177536
2025-01-14,SPY,0,1,1,0.5293795035487264,0.5169877546446445,0.521026
2025-01-15,SPY,1,0,1,0.5313804183052017,0.5383764161986617,0.5099893
2025-01-16,SPY,1,1,1,0.540182419502129,0.5737831467854813,0.5855241
2025-01-17,SPY,1,1,1,0.5297878267886067,0.5310369622767087,0.51214176
2025-01-21,SPY,0,1,1,0.5386505020263557,0.5792769795197494,0.58530897
2025-01-22,SPY,0,1,1,0.5382400500904575,0.5597365564741675,0.50324506
2025-01-23,SPY,0,0,1,0.5278224163686467,0.5428376456652867,0.5566307
2025-01-24,SPY,0,1,1,0.5205403275136896,0.5224894192841578,0.60790247
2025-01-27,SPY,0,1,1,0.538644501713325,0.5490429111552303,0.46516186
2025-01-28,SPY,0,0,1,0.5104407456186758,0.5640830006335628,0.5842725
2025-01-29,SPY,0,1,1,0.5216645152220157,0.5315864931752059,0.48151258
2025-01-30,SPY,0,0,1,0.5282843215149449,0.5460609758609244,0.51423085
2025-01-31,SPY,0,1,1,0.5537358381534428,0.6319484578686697,0.64431804
2025-02-03,SPY,0,1,1,0.5465800417556349,0.6014218283689119,0.6969636
2025-02-04,SPY,0,1,1,0.5214865915825726,0.5148823810647071,0.4521427
